"FRS Link CSV","Cleanup Name","Location Address","City Name","State Code","Postal Code","County Name","EPA ID","Brownfields Link CSV","RCRA Link CSV","Superfund Link CSV","ECHO Link CSV","Response Link CSV","Map Site CSV"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000617976","PLANT #3 (MCDONNELL-DOUGLAS CORP)","2000 N MEMORIAL DR","TULSA","OK","74115","TULSA","OK9570000001","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OK9570000001%22","","https://echo.epa.gov/detailed-facility-report?fid=110000617976","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.18305 -95.88671"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000617985","TEKTRONIX BEAVERTON CAMPUS","13700 SW KARL BRAUN DR","BEAVERTON","OR","97005","WASHINGTON","ORD009020231","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ORD009020231%22","","https://echo.epa.gov/detailed-facility-report?fid=110000617985","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.49953 -122.8228"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618001","POTTER MANUFACTURING COMPANY","415 RIVER RD","EUGENE","OR","97404","LANE","ORD009049545","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ORD009049545%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618001","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.067229 -123.117748"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618029","COLUMBIA HELICOPTERS","14452 ARNDT RD NE","AURORA","OR","97002","MARION","ORD009673609","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ORD009673609%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618029","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.257641 -122.765511"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000749076","GENERAL DATA CO","400 CAPTAIN NEVILLE DR","WATERBURY","CT","06705","NEW HAVEN","CTD072142052","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CTD072142052%22","","https://echo.epa.gov/detailed-facility-report?fid=110000749076","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.53887 -72.97531"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000749156","WILLAMETTE VALLEY COMPANY","3900 WEST 1ST AVENUE","EUGENE","OR","97402","LANE","ORD009414400","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ORD009414400%22","","https://echo.epa.gov/detailed-facility-report?fid=110000749156","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.05821 -123.15994"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000750090","LOCKHEED MARTIN DEFENSE SYSTEM","2751 SHEPARD RD","SAINT PAUL","MN","55116","RAMSEY","MND000823922","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MND000823922%22","","https://echo.epa.gov/detailed-facility-report?fid=110000750090","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.896102 -93.173236"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000912889","3D INVESTMENT INCORPORATED","I80 ALDA INTERCHANGE","ALDA","NE","68810","HALL","NED986368728","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NED986368728%22","","https://echo.epa.gov/detailed-facility-report?fid=110000912889","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.795783 -98.493777"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000913370","ALCO PACIFIC INC","16914 S BROADWAY","GARDENA","CA","90248","LOS ANGELES","CAD008387250","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CAD008387250%22","","https://echo.epa.gov/detailed-facility-report?fid=110000913370","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.878183 -118.278062"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618298","GULF OIL GULF ADHESIVES & RESINS MF","632 N CANNON AVE","LANSDALE","PA","19446","MONTGOMERY","PAD014304976","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD014304976%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618298","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.250606 -75.286681"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618421","ROHM & HAAS SPRING HOUSE FAC","727 NORRISTOWN ROAD","SPRING HOUSE","PA","19477","MONTGOMERY","PAD075485995","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD075485995%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618421","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.184975 -75.216255"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000766617","AMERICAN STEEL & WIRE CORP TOW DIVISION  *","7840 WIRE AVE.","CLEVELAND","OH","44105","CUYAHOGA","OHD000821496","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OHD000821496%22","","https://echo.epa.gov/detailed-facility-report?fid=110000766617","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.45303 -81.63104"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000772842","ICI EXPLOSIVES USA INC","1 RIVER ROAD","TAMAQUA","PA","18252","SCHUYLKILL","PAD071203046","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD071203046%22","","https://echo.epa.gov/detailed-facility-report?fid=110000772842","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.748732 -75.98567"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618626","T H B C INC","61 GLENHAM AVE","WARWICK","RI","02886","KENT","RID001962190","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22RID001962190%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618626","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.7271 -71.44138"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000618902","SAFETY-KLEEN SYSTEMS MILLINGTON (MIL)","3536 FITE ROAD","MILLINGTON","TN","38053","SHELBY","TND000614321","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TND000614321%22","","https://echo.epa.gov/detailed-facility-report?fid=110000618902","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.2733 -89.94577"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619000","DUROMATIC PRODUCTS CORP","121 FACTORY STREET","CAMPAIGN","TN","38550","WARREN","TND052144011","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TND052144011%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619000","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.770732 -85.62862"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000781592","BEALE AIR FORCE BASE","6451 B STREET","BEALE AFB","CA","95903","YUBA","CA7570024508","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CA7570024508%22","","https://echo.epa.gov/detailed-facility-report?fid=110000781592","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.089167 -121.424444"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000786007","SAFETY-KLEEN SYSTEMS INC HIGHLAND SERVICE CENTER","7979 PALM AVE - UNIT A","HIGHLAND","CA","92346","SAN BERNARDINO","CAT000613927","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CAT000613927%22","","https://echo.epa.gov/detailed-facility-report?fid=110000786007","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.106751 -117.208873"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000959801","INGERSOLL RAND CO/ATHENS PLT","101 NORTH MAIN STREET","ATHENS","PA","18810","BRADFORD","PAD003039518","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD003039518%22","","https://echo.epa.gov/detailed-facility-report?fid=110000959801","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.96351 -76.52048"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001073070","ALLION CHEM MFG","GEORGETOWN BLDG BAY 109","FOLCROFT","PA","19032","DELAWARE","PAD020075347","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD020075347%22","","https://echo.epa.gov/detailed-facility-report?fid=110001073070","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.891667 -75.275"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619028","ASHLAND CHEMICAL COMPANY IC&S DIVISION","5263 NATIONAL DR","KNOXVILLE","TN","37914","KNOX","TND095058541","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TND095058541%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619028","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.95259 -83.831368"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619117","PERMAFIX OF MEMPHIS","901 EAST BODLEY","MEMPHIS","TN","38106","SHELBY","TND991279480","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TND991279480%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619117","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.08429 -90.03347"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619331","MONARCH TILE INC MARSHALL DIV","333 MARSHALL ST","MARSHALL","TX","75670","HARRISON","TXD008041048","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TXD008041048%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619331","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.54742 -94.38681"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619475","CHEMICAL RECLAMATION SERVICES AVALON FACILITY","405 POWELL ST","ITALY","TX","76651","ELLIS","TXD046844700","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TXD046844700%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619475","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.21182 -96.79158"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000787587","MARTIN MARIETTA CORP","1800 W INTERNATIONAL SPEEDWAY","DAYTONA BEACH","FL","32114","VOLUSIA","FLD001690924","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22FLD001690924%22","","https://echo.epa.gov/detailed-facility-report?fid=110000787587","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:29.193728 -81.073105"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001102468","21ST CENTURY ENV MAN INC OF ILLINOIS","3001 HIGHWAY 3","GRANITE CITY","IL","62040","MADISON","ILD981531643","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ILD981531643%22","","https://echo.epa.gov/detailed-facility-report?fid=110001102468","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.721063 -90.144089"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001102921","TIPPER TIE INCORPORATED","2000 LUFKIN ROAD","APEX","NC","27539","WAKE","NCD063122592","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NCD063122592%22","","https://echo.epa.gov/detailed-facility-report?fid=110001102921","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.72227 -78.82701"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001103001","THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","488 ESTES DRIVE","CHAPEL HILL","NC","27514","ORANGE","NCD982093783","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NCD982093783%22","","https://echo.epa.gov/detailed-facility-report?fid=110001103001","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.935027 -79.044009"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001801300","LAKE SHORE FOUNDRY CO INC","653 MARKET ST","WAUKEGAN","IL","60085","LAKE","ILR000111591","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ILR000111591%22","","https://echo.epa.gov/detailed-facility-report?fid=110001801300","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.34764 -87.8271"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001824651","SHEFFIELD (U.S. ECOLOGY, INC.)","13279 350 E ST","SHEFFIELD","IL","61361","BUREAU","ILD045063450","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ILD045063450%22","","https://echo.epa.gov/detailed-facility-report?fid=110001824651","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.332577 -89.789572"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001854084","INTERNATIONAL WOOLEN COMPANY INC","100 DALE ST","SANFORD","ME","04073","YORK","MED057977092","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=Profile+Page&col1=ACRES_GRANT_EXPORT.PROPERTY_ID&val1=%22100381%22","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MED057977092%22","","https://echo.epa.gov/detailed-facility-report?fid=110001854084","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.43825 -70.76575"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001855653","YAKIMA FIRING CENTER","970 FIRING CENTER RD BLDG 1805","YAKIMA","WA","98901","YAKIMA","WA8214053995","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22WA8214053995%22","","https://echo.epa.gov/detailed-facility-report?fid=110001855653","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:46.674883 -120.409513"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000619714","GALVESTON ENVIRONMENTAL SERVICES INCORPORATED","6038 FM 517 AND 146","SAN LEON","TX","77539","GALVESTON","TXD980628028","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TXD980628028%22","","https://echo.epa.gov/detailed-facility-report?fid=110000619714","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:29.471891 -94.97377"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000799388","KOPPERS INC (GRENADA MS)","1 KOPPERS DRIVE","TIE PLANT","MS","38960","GRENADA","MSD007027543","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22MSD007027543%22","","https://echo.epa.gov/detailed-facility-report?fid=110000799388","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:33.734167 -89.785572"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000807039","WHITE MOP WRINGER CO.","182 RIVERSIDE DR","FULTONVILLE","NY","12072","MONTGOMERY","NYD002076214","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NYD002076214%22","","https://echo.epa.gov/detailed-facility-report?fid=110000807039","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.945562 -74.353824"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000808083","GE GLOBAL RESEARCH CENTER","1 RESEARCH CIR","SCHENECTADY","NY","12309","SCHENECTADY","NYD071094197","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NYD071094197%22","","https://echo.epa.gov/detailed-facility-report?fid=110000808083","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.830953 -73.876394"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000620310","ARLINGTON CNTY EQUIP DIV","2701 S TAYLOR ST","ARLINGTON","VA","22206","ARLINGTON","VAD988204921","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22VAD988204921%22","","https://echo.epa.gov/detailed-facility-report?fid=110000620310","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.84248 -77.09228"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000620436","GE AVIATION","220 S DAWSON ST","SEATTLE","WA","98108","KING","WAD009278706","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22WAD009278706%22","","https://echo.epa.gov/detailed-facility-report?fid=110000620436","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.55567 -122.33174"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000620506","TOXGON CORP SEATTLE","631 S 96TH ST","SEATTLE","WA","98108","KING","WAD061669644","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22WAD061669644%22","","https://echo.epa.gov/detailed-facility-report?fid=110000620506","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.51711 -122.32453"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000816421","VANCE AIR FORCE BASE","246 BROWN PARKWAY SUITE 230","ENID","OK","73705","GARFIELD","OK4571524095","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OK4571524095%22","","https://echo.epa.gov/detailed-facility-report?fid=110000816421","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.339677 -97.903876"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000817689","LEHIGHTON ELECTRONICS","15 BLAKESLEE BOULEVARD WEST","LEHIGHTON","PA","18235","CARBON","PAD002399186","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22PAD002399186%22","","https://echo.epa.gov/detailed-facility-report?fid=110000817689","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.801528 -75.767414"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000824010","SAFETY-KLEEN SYSTEMS MIDLAND (MID)","10607 W COUNTY ROAD 127","ODESSA","TX","79765","MIDLAND","TXD981056690","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22TXD981056690%22","","https://echo.epa.gov/detailed-facility-report?fid=110000824010","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:31.913984 -102.221764"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001136226","WINDSOR BLOOMFIELD LANDFILL","500 HUCKLEBERRY ROAD","WINDSOR","CT","06095","HARTFORD","CTD991289133","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22CTD991289133%22","","https://echo.epa.gov/detailed-facility-report?fid=110001136226","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.89323 -72.708993"
